Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
149,1.54167,00:34:40.04:01,923.9517,640.9957,-454.59
150,1.55208,00:34:40.04:02,923.56,639.924,-452.221
151,1.5625,00:34:40.04:03,923.091,638.8797,-449.9403
152,1.57292,00:34:40.05:00,922.5853,638.035,-447.9513
153,1.58333,00:34:40.05:01,921.8860000000001,636.9857,-445.6307
154,1.59375,00:34:40.05:02,921.2769999999999,636.1937,-443.5923
155,1.60417,00:34:40.05:03,920.2433,635.028,-441.3513
156,1.61458,00:34:40.06:00,919.4543,634.0913,-439.2033
157,1.625,00:34:40.06:01,918.8953,633.2977,-437.0043
158,1.63542,00:34:40.06:02,918.3813,632.7047,-434.9983
159,1.64583,00:34:40.06:03,917.8883,632.01,-432.836
160,1.65625,00:34:40.07:00,917.4227,631.337,-430.62199999999996
161,1.66667,00:34:40.07:01,916.9447,630.6277,-428.2637
162,1.67708,00:34:40.07:02,916.5207,629.976,-425.782
163,1.6875,00:34:40.07:03,916.1283,629.3037,-423.24800000000005
164,1.69792,00:34:40.08:00,915.6903,628.6583,-420.6617
165,1.70833,00:34:40.08:01,915.25,628.0057,-418.0283
166,1.71875,00:34:40.08:02,914.85,627.4397,-415.6067
167,1.72917,00:34:40.08:03,914.37,626.9183,-413.1187
168,1.73958,00:34:40.09:00,913.922,626.3657,-410.8847
169,1.75,00:34:40.09:01,913.2797,625.7323,-408.4683
170,1.76042,00:34:40.09:02,912.5857,625.1383,-406.04400000000004
171,1.77083,00:34:40.09:03,911.8243,624.5523,-403.6357
172,1.78125,00:34:40.10:00,911.086,623.9093,-401.213
173,1.79167,00:34:40.10:01,910.373,623.1967,-398.7563
174,1.80208,00:34:40.10:02,909.4793,622.509,-396.3923
175,1.8125,00:34:40.10:03,909.0143,621.5743,-393.6603
176,1.82292,00:34:40.11:00,908.6687,620.9333,-391.1077
177,1.83333,00:34:40.11:01,908.2343,620.2283,-388.4047
178,1.84375,00:34:40.11:02,907.785,619.5367,-385.625
179,1.85417,00:34:40.11:03,907.3247,619.0477,-382.7603
180,1.86458,00:34:40.12:00,906.691,618.45,-379.6383
181,1.875,00:34:40.12:01,905.9567,617.856,-376.3317
182,1.88542,00:34:40.12:02,905.207,617.2769999999999,-372.841
183,1.89583,00:34:40.12:03,904.4627,616.7453,-369.2183
184,1.90625,00:34:40.13:00,903.7883,616.2457,-365.4303
185,1.91667,00:34:40.13:01,903.2719999999999,615.806,-361.5707
186,1.92708,00:34:40.13:02,902.8203,615.4097,-357.611
187,1.9375,00:34:40.13:03,902.6223,615.0777,-353.8123
188,1.94792,00:34:40.14:00,902.467,614.826,-350.103
189,1.95833,00:34:40.14:01,902.5617,614.6447,-346.5767
190,1.96875,00:34:40.14:02,902.7223,614.5057,-343.1993
191,1.97917,00:34:40.14:03,902.9897,614.5143,-339.9287
192,1.98958,00:34:40.15:00,902.9343,614.4027,-336.839
193,2.0,00:34:40.15:01,902.89,614.3113,-333.8363
194,2.01042,00:34:40.15:02,902.8153,614.2913,-330.8823
195,2.02083,00:34:40.15:03,902.8623,614.246,-328.10699999999997
196,2.03125,00:34:40.16:00,903.01,614.337,-325.3977
197,2.04167,00:34:40.16:01,903.0707,614.4780000000001,-322.7153
198,2.05208,00:34:40.16:02,903.27,614.5247,-320.289
199,2.0625,00:34:40.16:03,903.4313,614.5353,-317.8907
200,2.07292,00:34:40.17:00,903.5167,614.5,-315.483
201,2.08333,00:34:40.17:01,903.1313,615.0,-312.3217
202,2.09375,00:34:40.17:02,903.336,615.081,-309.9853
203,2.10417,00:34:40.17:03,903.4057,615.1223,-307.6527
204,2.11458,00:34:40.18:00,902.9317,615.4373,-303.8823
205,2.125,00:34:40.18:01,906.4647,614.3253,-306.2517
206,2.13542,00:34:40.18:02,905.6157,614.891,-302.2903
207,2.14583,00:34:40.18:03,905.698,615.0643,-300.7777
208,2.15625,00:34:40.19:00,905.684,615.3330000000001,-299.441
209,2.16667,00:34:40.19:01,905.6110000000001,615.7330000000001,-298.3167
210,2.17708,00:34:40.19:02,904.9860000000001,616.12,-297.313
211,2.1875,00:34:40.19:03,903.8477,615.8240000000001,-296.8723
212,2.19792,00:34:40.20:00,904.1177,616.7683,-294.9233
213,2.20833,00:34:40.20:01,900.9497,616.4807,-296.4457
214,2.21875,00:34:40.20:02,899.6733,619.0017,-291.5057
215,2.22917,00:34:40.20:03,899.8057,618.557,-293.7203
216,2.23958,00:34:40.21:00,898.3297,618.5703,-294.512
217,2.25,00:34:40.21:01,896.9603,619.133,-294.2097
218,2.26042,00:34:40.21:02,894.9553,619.447,-293.757
219,2.27083,00:34:40.21:03,893.6857,620.0419999999999,-293.5371
220,2.28125,00:34:40.22:00,892.5503,620.7228,-293.4061
221,2.29167,00:34:40.22:01,891.5188,621.4357,-293.2635
222,2.30208,00:34:40.22:02,890.5313,622.1396,-293.1762
223,2.3125,00:34:40.22:03,889.5198,622.7784,-293.0954
224,2.32292,00:34:40.23:00,888.5089999999999,623.306,-293.0437
225,2.33333,00:34:40.23:01,887.4823,623.7037,-293.0003
226,2.34375,00:34:40.23:02,886.5627,624.0077,-292.9843
227,2.35417,00:34:40.23:03,885.703,624.3417,-293.0517
228,2.36458,00:34:40.24:00,884.7447,624.5963,-293.3943
229,2.375,00:34:40.24:01,884.0157,624.8043,-293.5873
230,2.38542,00:34:40.24:02,883.3327,624.9563,-293.7907
231,2.39583,00:34:40.24:03,882.7073,625.0637,-294.0183
232,2.40625,00:34:41.00:00,882.1577,625.0977,-294.3367
233,2.41667,00:34:41.00:01,881.695,625.1174,-294.6441
