Frame,Time,SMPTE,bar_right_wrist_x,bar_right_wrist_y,bar_right_wrist_z
154,1.59375,00:34:40.05:02,924.6815,777.4665,-409.89300000000003
155,1.60417,00:34:40.05:03,924.28,776.74,-408.1685
156,1.61458,00:34:40.06:00,923.8835,776.015,-406.48900000000003
157,1.625,00:34:40.06:01,923.4975,775.3515,-404.718
158,1.63542,00:34:40.06:02,923.0735,774.7515,-402.9825
159,1.64583,00:34:40.06:03,922.6755,774.133,-401.1685
160,1.65625,00:34:40.07:00,922.323,773.5025,-399.3095
161,1.66667,00:34:40.07:01,921.8510000000001,772.9895,-397.536
162,1.67708,00:34:40.07:02,921.4730000000001,772.4155,-395.6815
163,1.6875,00:34:40.07:03,921.0145,771.933,-393.8385
164,1.69792,00:34:40.08:00,920.5545,771.441,-391.9975
165,1.70833,00:34:40.08:01,920.1215,770.9565,-390.1925
166,1.71875,00:34:40.08:02,919.6005,770.4685,-388.4155
167,1.72917,00:34:40.08:03,919.0465,770.0245,-386.64300000000003
168,1.73958,00:34:40.09:00,918.5025,769.5360000000001,-384.941
169,1.75,00:34:40.09:01,917.921,769.4335,-384.161
170,1.76042,00:34:40.09:02,917.3735,769.008,-382.569
171,1.77083,00:34:40.09:03,916.8895,768.433,-380.6815
172,1.78125,00:34:40.10:00,916.3555,767.944,-379.048
173,1.79167,00:34:40.10:01,915.8445,767.4735,-377.4275
174,1.80208,00:34:40.10:02,915.365,766.971,-375.8775
175,1.8125,00:34:40.10:03,914.85,766.4889999999999,-374.3045
176,1.82292,00:34:40.11:00,914.313,765.992,-372.745
177,1.83333,00:34:40.11:01,913.5989999999999,765.5060000000001,-371.342
178,1.84375,00:34:40.11:02,913.084,765.0845,-369.7965
179,1.85417,00:34:40.11:03,912.5135,764.7455,-368.218
180,1.86458,00:34:40.12:00,912.0275,764.4035,-366.6255
181,1.875,00:34:40.12:01,911.5235,764.12,-365.0965
182,1.88542,00:34:40.12:02,911.075,763.8405,-363.52
183,1.89583,00:34:40.12:03,910.7035,763.5195,-362.034
184,1.90625,00:34:40.13:00,910.312,763.1865,-360.5575
185,1.91667,00:34:40.13:01,909.9865,762.8125,-359.1165
186,1.92708,00:34:40.13:02,909.6885,762.43,-357.709
187,1.9375,00:34:40.13:03,909.35,761.9860000000001,-356.301
188,1.94792,00:34:40.14:00,908.922,761.572,-354.8905
189,1.95833,00:34:40.14:01,908.4795,761.17,-353.4125
190,1.96875,00:34:40.14:02,908.0745,760.7685,-351.916
191,1.97917,00:34:40.14:03,907.7875,760.422,-350.3455
192,1.98958,00:34:40.15:00,907.5345,760.09,-348.7265
193,2.0,00:34:40.15:01,907.3539999999999,759.7885,-347.11400000000003
194,2.01042,00:34:40.15:02,907.178,759.5525,-345.5305
195,2.02083,00:34:40.15:03,907.008,759.3105,-343.9495
