Frame,Time,SMPTE,bar_head_x,bar_head_y,bar_head_z
393,3.92,00:38:27:10:01,766.3862,1551.5788,-79.1644
394,3.93,00:38:27:10:02,765.7284,1551.3326,-81.4444
395,3.94,00:38:27:10:03,765.058,1551.0638,-83.7264
396,3.95,00:38:27:11:00,764.3458,1550.754,-86.037
397,3.96,00:38:27:11:01,763.6636,1550.4714,-88.3572
398,3.97,00:38:27:11:02,762.9638,1550.1636,-90.6876
399,3.98,00:38:27:11:03,762.2756,1549.8628,-93.0236
400,3.99,00:38:27:12:00,761.5742,1549.5739999999996,-95.3924
401,4.0,00:38:27:12:01,760.893,1549.3072,-97.7708
402,4.01,00:38:27:12:01,760.893,1549.3072,-97.7708
403,4.02,00:38:27:12:03,760.1926,1549.0912,-100.1412
404,4.03,00:38:27:13:00,759.5048,1548.8672,-102.5542
405,4.04,00:38:27:13:01,758.8256,1548.7096,-104.9356
406,4.05,00:38:27:13:01,758.1442,1548.5384,-107.3614
407,4.06,00:38:27:13:03,757.47,1548.4166,-109.7816
408,4.07,00:38:27:14:00,756.8158,1548.3482,-112.2016
409,4.08,00:38:27:14:01,756.1584,1548.2548,-114.6422
410,4.09,00:38:27:14:01,755.5046,1548.2008,-117.0666
411,4.1,00:38:27:14:02,754.8682,1548.1698,-119.4818
412,4.11,00:38:27:15:00,754.2432,1548.1302,-121.9152
413,4.12,00:38:27:15:01,753.6314,1548.0886,-124.3156
414,4.13,00:38:27:15:01,753.0224,1548.0454,-126.7166
415,4.14,00:38:27:15:02,752.4316,1547.9902,-129.1314
416,4.15,00:38:27:16:00,751.8176,1547.9404,-131.5018
417,4.16,00:38:27:16:01,751.2368,1547.8822,-133.89
418,4.17,00:38:27:16:01,750.654,1547.8098,-136.2464
419,4.18,00:38:27:16:02,750.084,1547.7456,-138.5782
420,4.19,00:38:27:17:00,749.4974,1547.6614,-140.894
421,4.2,00:38:27:17:01,748.925,1547.611,-143.1822
